y;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13
Nyckelharpa;0.54485;750.21577;1000.71569;-54.24653;0.00000;Entrée;0.55885;0.78314;5474.14259;-89186.60233;TRUE;FALSE;-1.08969
Nyckelharpa;0.65556;1684.35972;1000.63505;-65.40336;0.00000;Östra stationen;-0.56692;-0.19287;5477.91514;-89185.91244;TRUE;FALSE;-1.31112
Nyckelharpa;2.23823;200.58234;1000.54960;-223.65577;0.00000;N/A;3.47849;-0.57522;5474.66782;-89188.37240;TRUE;FALSE;-4.47646
Nyckelharpa;1.77042;1.62593;1000.37737;-176.76508;0.00000;N/A;0.67123;-1.66048;5474.91919;-89187.25440;TRUE;FALSE;-3.54083
Nyckelharpa;3.16896;264.61013;1000.60580;-316.70824;0.00000;N/A;3.15918;-2.39429;5473.78750;-89185.59443;TRUE;FALSE;-6.33791
Nyckelharpa;1.79849;1076.80948;1000.24096;-179.69743;0.00000;Entrée;1.55692;-2.97645;5476.69247;-89186.94330;TRUE;FALSE;-3.59699
Nyckelharpa;2.02885;-326.41851;1000.12806;-202.76982;-0.00000;Slussen;2.28437;-3.03258;5480.82422;-89185.10225;TRUE;FALSE;-4.05770
Nyckelharpa;0.81214;990.75930;1000.45340;-81.00560;0.00000;Brinnelvägen 8;0.15854;-1.41783;5475.82950;-89185.74302;TRUE;FALSE;-1.62429
Nyckelharpa;2.59564;-779.35962;1000.80077;-259.25467;-0.00000;Entrée;2.29618;-2.86330;5478.85700;-89185.45114;TRUE;FALSE;-5.19127
Nyckelharpa;1.45952;196.24724;1000.71438;-145.64852;0.00000;N/A;0.77526;-0.82633;5477.62760;-89184.47057;TRUE;FALSE;-2.91904
Nyckelharpa;1.78935;899.60962;1000.21040;-178.73736;0.00000;Entrée;2.08683;-1.87233;5479.47168;-89186.66498;TRUE;FALSE;-3.57870
Nyckelharpa;1.25412;173.44415;1000.24488;-125.27630;0.00000;N/A;1.02207;-1.59213;5474.47242;-89185.59679;TRUE;FALSE;-2.50823
Nyckelharpa;1.38812;111.50745;1000.42550;-138.59192;0.00000;N/A;1.91250;-1.33416;5479.60960;-89186.46434;TRUE;FALSE;-2.77624
Nyckelharpa;2.17891;-727.50379;1000.46330;-217.70070;-0.00000;Entrée;1.18831;-1.64841;5473.63537;-89185.17166;TRUE;FALSE;-4.35782
Nyckelharpa;0.26826;25.54883;1000.46268;-26.56750;0.00000;N/A;0.52394;0.77330;5476.32547;-89186.95948;FALSE;FALSE;-0.53651
Nyckelharpa;0.20248;737.52954;1000.75532;-19.96770;0.00000;Entrée;-0.01635;0.59778;5478.59736;-89185.39120;FALSE;FALSE;-0.40496
Nyckelharpa;0.88293;-22.13674;1000.60994;-88.01033;-0.00000;N/A;1.29819;-1.94576;5476.92887;-89185.56962;FALSE;FALSE;-1.76586
Nyckelharpa;0.14186;-227.25296;1000.45735;-14.04243;-0.00000;N/A;0.70293;-0.62280;5475.76497;-89185.84748;FALSE;FALSE;-0.28372
Nyckelharpa;2.08920;-1869.43520;1000.47157;-208.70373;-0.00000;KTH Biblioteket;2.58366;-2.12525;5477.72346;-89184.52523;FALSE;FALSE;-4.17840
Nyckelharpa;1.71757;-1107.24811;1000.55249;-171.56311;-0.00000;Brinnelvägen 8;1.81861;-0.97414;5473.39951;-89185.46958;FALSE;FALSE;-3.43514
Nyckelharpa;0.24599;-99.56985;1000.75313;-24.32622;-0.00000;N/A;0.74320;-1.50300;5474.09311;-89186.84997;FALSE;FALSE;-0.49197
Nyckelharpa;-0.30749;551.70292;1000.75906;31.02521;0.00000;Slussen;-0.88045;0.13227;5478.43532;-89185.86228;FALSE;FALSE;0.61498
Nyckelharpa;1.16978;-484.61543;1000.58738;-116.78378;-0.00000;Slussen;1.32654;-1.25006;5478.37639;-89185.19910;FALSE;FALSE;-2.33957
Nyckelharpa;0.04070;215.87006;1000.73416;-3.82720;0.00000;Slussen;-0.37784;-1.44749;5477.22560;-89185.83086;FALSE;FALSE;-0.08140
Nyckelharpa;-0.74265;726.81497;1000.76744;74.55409;0.00000;Entrée;0.06642;0.33422;5476.49062;-89187.55470;FALSE;FALSE;1.48529
Nyckelharpa;1.42561;-1273.47582;1000.42125;-142.41382;-0.00000;Lindstedsvägen 24;1.60320;-1.65224;5475.70172;-89185.65233;FALSE;FALSE;-2.85123
Nyckelharpa;2.51600;-1680.19232;1000.66203;-251.31345;-0.00000;Östra stationen;2.58020;-2.98607;5473.63452;-89186.26831;FALSE;FALSE;-5.03199
Nyckelharpa;-0.00226;424.20180;1000.52589;0.45780;0.00000;Slussen;-0.04857;0.31831;5477.77451;-89187.13858;FALSE;FALSE;0.00453
Nyckelharpa;0.78639;-1953.11209;1000.64361;-78.39164;-0.00000;KTH Biblioteket;0.16796;-0.70239;5477.69985;-89184.50913;FALSE;FALSE;-1.57278
Nyckelharpa;0.61279;-49.03472;1000.69020;-61.06339;-0.00000;N/A;-0.03204;-0.85667;5478.76441;-89185.43663;FALSE;FALSE;-1.22558
Nyckelharpa;0.41360;194.58079;1000.25935;-41.21542;0.00000;N/A;-0.60636;-0.88298;5479.64537;-89182.55186;FALSE;FALSE;-0.82719
Nyckelharpa;0.77397;115.49987;1000.39431;-77.16273;0.00000;N/A;-0.15848;-0.53087;5473.02962;-89185.71359;FALSE;FALSE;-1.54793
Nyckelharpa;-0.56484;-1306.03921;1000.60199;56.76628;-0.00000;Brinnelvägen 8;-0.72112;0.47325;5478.27565;-89185.12458;FALSE;FALSE;1.12967
Nyckelharpa;1.28240;-776.47431;1000.41498;-128.05943;-0.00000;Entrée;1.17892;-0.88235;5476.18431;-89188.15138;FALSE;FALSE;-2.56480
Nyckelharpa;0.51782;129.40827;1000.50161;-51.58412;0.00000;N/A;0.08427;0.39546;5474.48883;-89188.36489;FALSE;FALSE;-1.03564
Nyckelharpa;1.15579;-818.81598;1000.69086;-115.27928;-0.00000;Entrée;1.39858;-1.10974;5474.93431;-89186.35996;FALSE;FALSE;-2.31159
Nyckelharpa;0.26915;-563.53958;1000.51259;-26.74193;-0.00000;Slussen;-0.26336;0.05424;5474.75604;-89186.20508;FALSE;FALSE;-0.53830
Nyckelharpa;-1.35463;506.10565;1000.48167;135.68629;0.00000;Entrée;-0.23025;1.01448;5477.58339;-89186.70717;FALSE;FALSE;2.70927
Nyckelharpa;1.11469;-169.26719;1000.34847;-111.25437;-0.00000;N/A;0.89635;-0.23890;5479.05571;-89185.18077;FALSE;FALSE;-2.22937
Nyckelharpa;0.76962;-747.55602;1000.61578;-76.76806;-0.00000;Entrée;0.25464;0.54945;5472.76933;-89186.09902;FALSE;FALSE;-1.53925
Nyckelharpa;0.03569;-47.70157;1000.30394;-3.43423;-0.00000;N/A;0.26504;-0.75013;5475.34127;-89185.07998;FALSE;FALSE;-0.07137
Nyckelharpa;0.13035;-953.15251;1000.54382;-12.74321;-0.00000;Entrée;1.44474;-0.31622;5480.08926;-89185.31721;FALSE;FALSE;-0.26070
Nyckelharpa;-0.91686;848.42745;1000.26709;91.82953;0.00000;Brinnelvägen 8;-0.79104;0.94320;5475.31058;-89186.10458;FALSE;FALSE;1.83373
Nyckelharpa;0.21923;700.79844;1000.67071;-21.65907;0.00000;Entrée;1.27906;-1.36317;5475.44610;-89188.06038;FALSE;FALSE;-0.43846
Nyckelharpa;0.76400;-1238.75541;1000.32076;-76.18855;-0.00000;Brinnelvägen 8;1.34718;-1.46752;5473.50280;-89185.25078;FALSE;FALSE;-1.52799
Nyckelharpa;0.92197;-127.44889;1000.66190;-92.00216;-0.00000;N/A;1.05920;-1.11439;5474.03775;-89184.77786;FALSE;FALSE;-1.84395
Nyckelharpa;0.61423;-154.81468;1000.57092;-61.15524;-0.00000;N/A;1.05925;0.27780;5480.59705;-89187.20455;FALSE;FALSE;-1.22847
Nyckelharpa;1.18129;-1447.97493;1000.73213;-117.90409;-0.00000;Lindstedsvägen 24;0.45394;0.34257;5473.28774;-89187.37936;FALSE;FALSE;-2.36258
Nyckelharpa;-1.34409;1913.32841;1000.26313;134.63927;0.00000;KTH Biblioteket;-0.88868;1.23396;5474.33631;-89186.06336;FALSE;FALSE;2.68818
Nyckelharpa;-0.66371;1108.39077;1000.22930;66.50927;0.00000;Brinnelvägen 8;-0.54162;0.58051;5478.15755;-89185.08335;FALSE;FALSE;1.32741
Nyckelharpa;-0.21932;923.28168;1000.72694;22.17292;0.00000;Brinnelvägen 8;-0.09287;0.62904;5475.20581;-89188.06442;FALSE;FALSE;0.43864
Nyckelharpa;0.44308;326.74715;1000.56645;-44.06395;0.00000;Slussen;1.04334;-0.48865;5474.41696;-89186.67477;FALSE;FALSE;-0.88615
Nyckelharpa;1.43711;-518.43693;1000.30537;-143.47867;-0.00000;Slussen;0.26535;-1.76048;5477.05273;-89186.00520;FALSE;FALSE;-2.87423
Nyckelharpa;-1.59974;723.64716;1000.34286;160.12423;0.00000;Entrée;-2.13297;0.95940;5472.55742;-89186.33526;FALSE;FALSE;3.19948
Nyckelharpa;0.82714;-402.63732;1000.40764;-82.56711;-0.00000;Slussen;0.11202;-0.58094;5473.41892;-89186.57261;FALSE;FALSE;-1.65427
Nyckelharpa;0.11466;-924.17764;1000.44857;-11.23184;-0.00000;Entrée;-1.16449;1.48150;5478.27677;-89184.73126;FALSE;FALSE;-0.22933
Nyckelharpa;1.86418;-2079.43534;1000.54747;-186.16818;-0.00000;KTH Biblioteket;2.57229;-0.80638;5479.60385;-89185.68967;FALSE;FALSE;-3.72836
Nyckelharpa;0.53641;-578.34489;1000.58794;-53.48828;-0.00000;Slussen;0.52449;0.05651;5478.36741;-89185.04420;FALSE;FALSE;-1.07281
Nyckelharpa;-0.47149;626.55946;1000.40605;47.33946;0.00000;Entrée;-0.45301;0.44239;5472.56836;-89186.16983;FALSE;FALSE;0.94299
Nyckelharpa;-0.72732;841.70627;1000.31783;72.85913;0.00000;Brinnelvägen 8;-0.81793;0.85312;5472.21630;-89186.82275;FALSE;FALSE;1.45464
Nyckelharpa;0.52809;-372.46447;1000.53473;-52.61741;-0.00000;Slussen;0.77267;1.10748;5474.96873;-89186.50227;FALSE;FALSE;-1.05617
Nyckelharpa;-0.63682;514.49586;1000.65567;63.88021;0.00000;Slussen;-0.35625;1.32034;5480.10687;-89186.93620;FALSE;FALSE;1.27364
Nyckelharpa;0.06983;-806.94024;1000.66696;-6.77105;-0.00000;Entrée;1.03622;0.86340;5477.35748;-89185.11781;FALSE;FALSE;-0.13967
Nyckelharpa;1.79802;-1694.69316;1000.30325;-179.56789;-0.00000;Östra stationen;0.84255;-0.72801;5480.02398;-89184.14920;FALSE;FALSE;-3.59603
Nyckelharpa;1.00533;-3289.59472;1000.33143;-100.27191;-0.00001;KTH Biblioteket;2.20572;-1.40829;5473.19996;-89184.83454;FALSE;FALSE;-2.01065
Nyckelharpa;1.71319;-1986.04628;1000.62009;-171.08738;-0.00000;KTH Biblioteket;0.79830;-1.55462;5478.24414;-89184.94802;FALSE;FALSE;-3.42638
Nyckelharpa;-0.31009;-655.67391;1000.17642;31.17475;-0.00000;Slussen;-0.28514;0.48577;5473.94343;-89186.23960;FALSE;FALSE;0.62017
Nyckelharpa;1.17168;-1643.81696;1000.66207;-116.89764;-0.00000;Östra stationen;1.42447;-1.10925;5474.68571;-89186.26048;FALSE;FALSE;-2.34335
Nyckelharpa;-0.05469;-685.85133;1000.59561;5.70888;-0.00000;Slussen;0.63996;-0.05659;5473.59726;-89186.71653;FALSE;FALSE;0.10939
Nyckelharpa;0.64899;-1545.28996;1000.50540;-64.64581;-0.00000;Lindstedsvägen 24;1.12583;-0.09499;5476.14619;-89187.61041;FALSE;FALSE;-1.29798
Nyckelharpa;-1.78926;1181.20641;1000.42555;179.12865;0.00000;Lindstedsvägen 24;-1.34277;2.27257;5474.61830;-89185.02029;FALSE;FALSE;3.57852
Nyckelharpa;-0.06565;384.90559;1000.51457;6.74776;0.00000;Slussen;0.30352;0.17004;5474.98219;-89187.20755;FALSE;FALSE;0.13130
Nyckelharpa;0.20745;361.21778;1000.38441;-20.59291;0.00000;Slussen;1.02080;-0.83702;5472.39897;-89183.71317;FALSE;FALSE;-0.41489
Nyckelharpa;1.43065;-974.52311;1000.39757;-142.89590;-0.00000;Brinnelvägen 8;0.84072;-1.17501;5474.47306;-89186.51233;FALSE;FALSE;-2.86129
Nyckelharpa;0.43256;376.69453;1000.25923;-43.11843;0.00000;Slussen;1.23536;-0.74508;5479.05365;-89186.63604;FALSE;FALSE;-0.86512
Nyckelharpa;1.02253;-1103.68233;1000.63507;-101.98369;-0.00000;Brinnelvägen 8;1.59724;0.60963;5475.33880;-89185.73612;FALSE;FALSE;-2.04507
Nyckelharpa;1.29127;-1240.62450;1000.71658;-128.87763;-0.00000;Brinnelvägen 8;0.48410;-1.48109;5474.55995;-89185.92298;FALSE;FALSE;-2.58254
Nyckelharpa;1.64965;-865.52171;1000.63697;-164.71705;-0.00000;Entrée;0.24417;-1.85693;5474.18058;-89186.16834;FALSE;FALSE;-3.29930
Nyckelharpa;1.30828;-374.08733;1000.24701;-130.70146;-0.00000;Slussen;0.01076;-0.60650;5474.89257;-89186.95422;FALSE;FALSE;-2.61655
Nyckelharpa;-1.08580;1170.79247;1000.26361;108.76783;0.00000;Lindstedsvägen 24;-1.11181;1.13115;5478.82450;-89186.64634;FALSE;FALSE;2.17161
Nyckelharpa;0.27513;95.18017;1000.40146;-27.27368;0.00000;N/A;0.36447;-0.47665;5474.80902;-89185.60177;FALSE;FALSE;-0.55027
Nyckelharpa;0.76481;-205.09989;1000.53184;-76.30791;-0.00000;N/A;0.23230;0.06338;5481.37714;-89182.55453;FALSE;FALSE;-1.52963
Nyckelharpa;2.24821;-1633.95110;1000.19389;-224.64886;-0.00000;Östra stationen;3.30438;-3.22181;5478.18368;-89186.39187;FALSE;FALSE;-4.49641
Nyckelharpa;0.95354;-1082.43944;1000.47270;-95.19124;-0.00000;Brinnelvägen 8;1.21083;-1.10468;5473.38996;-89187.09909;FALSE;FALSE;-1.90708
Nyckelharpa;-1.57793;1255.14973;1000.38531;157.93885;0.00000;Lindstedsvägen 24;-2.49969;1.88022;5475.44772;-89187.07139;FALSE;FALSE;3.15586
Nyckelharpa;0.03158;30.86586;1000.38131;-2.88764;0.00000;N/A;-1.11194;1.05619;5474.57917;-89185.25555;FALSE;FALSE;-0.06317
Nyckelharpa;1.00981;-1824.98953;1000.57961;-100.81072;-0.00000;Östra stationen;1.06840;-1.02392;5479.07157;-89185.88280;FALSE;FALSE;-2.01961
Nyckelharpa;-0.21183;83.84017;1000.35564;21.43729;0.00000;N/A;0.60770;1.54814;5474.31280;-89185.83626;FALSE;FALSE;0.42366
Nyckelharpa;-1.11619;1167.91536;1000.63817;111.79602;0.00000;Lindstedsvägen 24;-2.02146;0.97864;5474.96626;-89184.99774;FALSE;FALSE;2.23237
Nyckelharpa;0.55622;118.51253;1000.80806;-55.32764;0.00000;N/A;0.02591;0.12269;5474.91772;-89186.61523;FALSE;FALSE;-1.11245
Nyckelharpa;0.23059;52.92163;1000.61372;-22.86992;0.00000;N/A;0.21264;0.45236;5481.12448;-89185.33946;FALSE;FALSE;-0.46118
Nyckelharpa;0.38968;131.72554;1000.34076;-38.78240;0.00000;N/A;1.17709;-0.22388;5476.42326;-89186.36711;FALSE;FALSE;-0.77937
Nyckelharpa;0.51150;-407.03158;1000.70361;-50.89520;-0.00000;Slussen;1.65173;-1.22217;5476.37183;-89186.64154;FALSE;FALSE;-1.02301
Nyckelharpa;0.71520;-1672.56842;1000.64257;-71.35369;-0.00000;Östra stationen;2.33305;-0.62451;5476.11771;-89187.49438;FALSE;FALSE;-1.43040
Nyckelharpa;0.90874;-708.11263;1000.67329;-90.59451;-0.00000;Slussen;1.68595;-0.50842;5479.26892;-89187.89740;FALSE;FALSE;-1.81748
Nyckelharpa;1.36716;-502.72617;1000.52997;-136.48120;-0.00000;Slussen;1.98234;-1.00947;5473.32771;-89185.81590;FALSE;FALSE;-2.73432
Nyckelharpa;-0.60902;153.95754;1000.63288;61.17499;0.00000;Slussen;0.31254;0.40989;5476.54825;-89187.39158;FALSE;FALSE;1.21805
Nyckelharpa;-0.54488;418.91755;1000.73781;54.79576;0.00000;Slussen;-0.52772;0.43132;5480.31023;-89187.23978;FALSE;FALSE;1.08976
Nyckelharpa;0.12380;-104.90107;1000.59028;-12.20128;-0.00000;N/A;0.29615;1.40507;5474.42897;-89188.86711;FALSE;FALSE;-0.24759
Nyckelharpa;2.58244;-2349.47148;1000.70405;-258.04020;-0.00000;KTH Biblioteket;2.93098;-1.95412;5478.21489;-89186.46827;FALSE;FALSE;-5.16488
Nyckelharpa;0.79668;-126.08386;1000.22108;-79.54396;-0.00000;N/A;1.41828;-0.24570;5472.64870;-89187.45797;FALSE;FALSE;-1.59336
Nyckelharpa;0.40821;591.04136;1000.47340;-40.56941;0.00000;Slussen;0.79394;-0.12489;5474.70500;-89185.93258;FALSE;FALSE;-0.81642
Nyckelharpa;1.55566;-1234.57144;1000.23360;-155.41516;-0.00000;Brinnelvägen 8;1.97870;-1.84250;5473.57739;-89186.37780;FALSE;FALSE;-3.11133
Nyckelharpa;-0.26475;322.29677;1000.66621;26.77296;0.00000;Slussen;-0.74709;0.05243;5480.17491;-89186.00948;FALSE;FALSE;0.52951
Nyckelharpa;0.67098;-947.31456;1000.68579;-66.83999;-0.00000;Entrée;0.12208;-1.11125;5475.66541;-89186.07748;FALSE;FALSE;-1.34195
Nyckelharpa;0.16262;-39.56016;1000.60225;-16.09509;-0.00000;N/A;-0.22722;0.78647;5474.47061;-89185.64532;FALSE;FALSE;-0.32524
Nyckelharpa;0.82176;-612.07587;1000.49890;-81.96279;-0.00000;Slussen;1.12339;0.43227;5473.56567;-89187.10289;FALSE;FALSE;-1.64352
Nyckelharpa;-0.90253;470.13336;1000.58732;90.46923;0.00000;Slussen;0.45268;0.65709;5474.58778;-89185.12885;FALSE;FALSE;1.80506
Nyckelharpa;0.98600;-666.95944;1000.39355;-98.41292;-0.00000;Slussen;1.60812;-0.05452;5476.92933;-89186.71408;FALSE;FALSE;-1.97200
Nyckelharpa;0.43789;-1359.62099;1000.64396;-43.63126;-0.00000;Lindstedsvägen 24;-0.79563;-0.31835;5473.33447;-89184.99695;FALSE;FALSE;-0.87578
Nyckelharpa;0.98196;-1847.62834;1000.39430;-97.91761;-0.00000;Östra stationen;0.69498;-0.26302;5478.01505;-89185.70994;FALSE;FALSE;-1.96392
Nyckelharpa;0.08049;-1133.18564;1000.40806;-7.77917;-0.00000;Brinnelvägen 8;0.77312;-0.43084;5479.64918;-89186.47172;FALSE;FALSE;-0.16099
Nyckelharpa;0.82137;-1064.17863;1000.73155;-81.85465;-0.00000;Brinnelvägen 8;0.42732;0.69751;5479.07273;-89185.05378;FALSE;FALSE;-1.64274
Nyckelharpa;2.14687;-1541.43053;1000.38335;-214.48673;-0.00000;Östra stationen;2.33917;-2.62357;5475.17599;-89185.02775;FALSE;FALSE;-4.29374
Nyckelharpa;0.16819;463.36873;1000.23147;-16.62077;0.00000;Slussen;-0.12410;-1.49705;5472.94995;-89184.76631;FALSE;FALSE;-0.33638
Nyckelharpa;1.83728;-1890.64352;1000.42432;-183.57550;-0.00000;KTH Biblioteket;2.28688;-2.11584;5473.12953;-89184.49761;FALSE;FALSE;-3.67455
Nyckelharpa;1.20906;-1044.83148;1000.59340;-120.75819;-0.00000;Brinnelvägen 8;1.24136;-1.76077;5473.46912;-89186.96385;FALSE;FALSE;-2.41812
Nyckelharpa;0.59497;216.91986;1000.21537;-59.31738;0.00000;N/A;0.87843;-0.80250;5473.76495;-89185.81823;FALSE;FALSE;-1.18994
Nyckelharpa;1.32639;-864.58220;1000.30038;-132.38382;-0.00000;Entrée;0.87854;-0.21309;5473.62979;-89184.92897;FALSE;FALSE;-2.65278
Nyckelharpa;0.52561;-325.78037;1000.35387;-52.41010;-0.00000;N/A;0.95251;-0.79671;5478.28924;-89188.30210;FALSE;FALSE;-1.05121
Nyckelharpa;0.15705;298.65923;1000.31715;-15.57798;0.00000;Slussen;0.19177;-0.01130;5477.34076;-89186.40233;FALSE;FALSE;-0.31410
Nyckelharpa;2.49328;-1836.24291;1000.57948;-249.05986;-0.00000;KTH Biblioteket;1.85033;-2.34768;5474.94725;-89187.88887;FALSE;FALSE;-4.98655
Nyckelharpa;1.10162;-116.87896;1000.55753;-109.95120;-0.00000;N/A;1.34686;-1.69929;5476.59774;-89186.46910;FALSE;FALSE;-2.20323
Nyckelharpa;-0.46711;127.44351;1000.37327;46.95000;0.00000;N/A;1.17177;0.36153;5478.74620;-89185.63294;FALSE;FALSE;0.93422
Nyckelharpa;0.90077;78.79415;1000.62446;-89.83746;0.00000;N/A;0.57929;-0.76565;5476.43959;-89185.66241;FALSE;FALSE;-1.80154
Nyckelharpa;0.23316;743.11275;1000.20389;-23.19558;0.00000;Entrée;0.26459;-0.59876;5479.70598;-89186.73798;FALSE;FALSE;-0.46631
Nyckelharpa;-0.10267;-1893.66673;1000.58001;10.51710;-0.00000;Östra stationen;0.18961;1.14659;5478.68738;-89184.96744;FALSE;FALSE;0.20533
Nyckelharpa;0.86646;-413.92889;1000.42236;-86.38023;-0.00000;Slussen;1.01968;0.26016;5473.97926;-89185.85119;FALSE;FALSE;-1.73293
Nyckelharpa;-0.47323;-812.79557;1000.75259;47.62072;-0.00000;Slussen;-1.95916;1.25753;5477.83782;-89184.61032;FALSE;FALSE;0.94646
Nyckelharpa;0.95613;-1457.45952;1000.14713;-95.46837;-0.00000;Lindstedsvägen 24;0.74803;-0.49831;5474.68602;-89188.83893;FALSE;FALSE;-1.91225
Nyckelharpa;2.21319;-358.45681;1000.40486;-221.10727;-0.00000;Slussen;2.48289;-3.30103;5474.71094;-89187.28061;TRUE;FALSE;-4.42638
Nyckelharpa;0.63544;101.88189;1000.24609;-63.33312;0.00000;N/A;1.34641;-0.92629;5479.15929;-89187.04001;FALSE;FALSE;-1.27088
Dragspel;0.89926;208.25190;1000.75171;-89.49541;0.00000;N/A;0.71871;-0.49683;5472.46898;-89186.03622;TRUE;FALSE;-1.79852
Nyckelharpa;2.00624;-84.54183;1000.52061;-200.46218;-0.00000;N/A;2.11866;-1.66808;5473.66632;-89186.19473;TRUE;FALSE;-4.01248
Serpent;1.01978;-2.86884;1000.63342;-101.63995;-0.00000;N/A;1.31718;-0.61074;5474.96722;-89185.78845;TRUE;FALSE;-2.03955
